pH,Oxygen,Chloride,Nitrates,Ammonium,Orthophosphate,Phosphate,Chlorophyll,fluid_velocity,river_depth,season
0.5439024390243903,0.857142857142857,0.009865058270292375,0.028070175438596492,0.014026304716075223,0.003023617960031144,0.010343282244330914,,high,low,autumn
0.7073170731707317,0.5546218487394957,0.09688713964424454,0.08333333333333333,0.23736823365665763,0.05709836491045937,0.27145289952496193,0.04707586456635887,medium,medium,autumn
0.6097560975609757,0.6974789915966386,0.07483132283786546,0.02719298245614035,0.2366021816298566,0.031365169997404616,0.1818230707179349,0.032590983161325374,medium,medium,autumn
0.41463414634146334,0.857142857142857,0.02601717440196279,0.10701754385964911,0.1348683145776464,0.012717363093693226,0.1059424576499059,0.038928118776027525,high,medium,autumn
0.46341463414634143,0.7815126050420168,0.0786648947045594,0.09561403508771929,0.7903283234250078,0.14307033480404877,0.382002330375549,0.026253847546623216,medium,medium,autumn
0.7073170731707317,0.7563025210084033,0.14439787364547127,0.0061403508771929825,0.22734482051724697,0.028549182455229687,0.24666128887693825,0.18857504979177983,low,medium,autumn
0.4878048780487805,0.7142857142857142,0.12627785728889798,0.11864035087719298,0.3277300044236807,0.04883207889955878,0.510549430850587,0.6789788158609452,low,medium,autumn
0.658536585365854,0.8067226890756302,0.10549989777141688,0.1013157894736842,1.0,0.04931222424085128,0.2210271578381285,0.11859496650371176,high,medium,autumn
0.658536585365854,0.8487394957983192,0.01433755878143529,0.014254385964912278,0.008340256573481652,0.003309109784583441,0.022048937886528633,0.028969762810066996,medium,medium,autumn
0.5853658536585367,0.8739495798319328,0.3333929666734819,0.14232456140350877,0.2060787846746437,0.09602906825849987,0.14896477547727882,0.040738728951656714,medium,medium,autumn
0.6097560975609757,0.857142857142857,0.09057452463708852,0.11140350877192981,0.044776280439778604,0.06228912535686477,0.15703146006991126,0.02263262719536484,medium,medium,autumn
0.5609756097560976,0.7563025210084033,0.02553158863218156,0.04934210526315788,0.13729594424004402,0.012431871269140929,0.040494756655014785,0.018106101756291872,high,medium,autumn
0.5365853658536586,0.4201680672268907,0.16323349008382745,0.16864035087719298,0.04585522695639977,0.3568647806903711,0.012906695348211884,0.05884483070794858,low,medium,autumn
0.658536585365854,0.7058823529411764,0.10225414025761602,0.0337719298245614,0.24815769882286937,0.04256423566052426,0.13320785157300347,0.21546261089987329,high,medium,autumn
0.7975609756097561,0.7983193277310924,0.10463095481496626,0.04868421052631579,0.05367758920190326,0.04931222424085128,0.12870843416689073,0.20550425493391275,high,medium,autumn
0.41463414634146334,0.865546218487395,0.11242588427724393,0.9999999999999998,0.04207891414822568,0.04282377368284453,0.09357354127453617,0.01991671193192106,high,medium,autumn
0.5365853658536586,0.7588235294117646,0.25713044367205073,0.1175438596491228,0.5195127477530939,0.029846872566831037,0.10302052523079681,0.24895889914901326,medium,medium,autumn
0.6829268292682931,0.7647058823529411,0.04855857697812309,0.03530701754385965,0.09907965862132213,0.025525564495198546,0.09683606704311196,0.1864928480898063,low,high,autumn
0.7902439024390244,0.9579831932773109,0.10956348395011246,0.017543859649122806,0.05092627558451928,0.009862444848170254,0.08163484807744018,0.7381857686040197,low,high,autumn
0.4390243902439026,0.7714285714285714,0.05655796360662442,0.1175438596491228,0.2585155853824326,0.08486893329872827,0.3054046786770637,0.034401593336954556,high,high,autumn
0.7146341463414634,0.8067226890756302,0.16118891842159067,0.0368421052631579,0.24017349459987267,0.10809758629639242,0.26091243165725553,0.19210573963425676,low,high,autumn
0.6000000000000001,0.5714285714285714,0.09885503986914741,0.07960526315789473,0.6713960488978561,0.2655593044381001,0.39259657614053955,0.05621944595328626,low,high,autumn
0.7560975609756098,0.7731092436974789,0.01106624412185647,0.01951754385964912,0.029919186905905074,0.01946535167402024,0.03656897015326701,0.00995835596596053,high,high,autumn
0.7195121951219516,0.7983193277310924,0.05648129216929054,0.06776315789473683,0.08318677643149229,0.058266286010900586,0.18026351169669264,0.165942422596415,low,high,autumn
0.7560975609756098,0.8319327731092436,0.03915354733183398,0.04978070175438595,0.10573675862887477,0.043472618738645205,0.14459083983149593,0.05087814593518016,medium,high,autumn
0.7268292682926829,0.8067226890756302,0.06034042118176242,0.07828947368421052,0.07293678452359116,0.06502725149234363,0.16171013713363808,0.20731486510954192,medium,high,autumn
0.6829268292682931,0.5798319327731092,0.04385606215497853,0.08289473684210526,0.08496703818391722,0.06829743057357904,0.14134624002868154,0.021184139054861488,medium,high,autumn
0.6341463414634145,0.46218487394957974,0.35721222653854023,0.06425438596491227,0.05946074253099273,0.10035037633013236,0.24974455498789994,0.287343834872352,medium,high,autumn
0.5853658536585367,0.6974789915966386,0.15482518912287876,0.13574561403508772,0.6182363540239311,0.13495977160654032,0.30312808102536526,0.4526525439072968,medium,low,winter
0.646341463414634,0.9747899159663864,0.16747597628296873,0.20175438596491227,0.4585522695639977,0.022385154425123278,0.0999731110513579,0.2571066449393446,high,low,winter
0.7560975609756098,0.15966386554621848,0.05553567777550603,0.018421052631578946,0.10546702199971947,0.04580846093952763,0.12566101998745183,0.050153901864928484,medium,low,winter
0.5682926829268293,0.7058823529411764,0.019883459415252505,0.0293859649122807,0.0008631572132969364,0.03406436542953542,0.08192166352962267,0.007242440702516749,high,low,winter
0.5219512195121951,0.6806722689075629,0.01221631568186465,0.025657894736842102,0.024049717855485903,0.014274591227614843,0.028860804875862685,0.37117508600398336,high,low,winter
0.5609756097560976,0.6806722689075629,0.007104886526272745,0.030701754385964907,0.04445259648479225,0.015572281339216194,0.10881061217173076,0.002715915263443781,high,low,winter
0.5317073170731708,0.8823529411764706,0.017327744837456555,0.030043859649122803,0.031645501332498945,0.022930184271995845,0.0880164918885005,0.00995835596596053,high,low,winter
0.5439024390243903,0.7731092436974789,0.22434062563892865,0.10460526315789473,0.49901276393729166,0.7591487152867895,0.027068208299722146,0.0,medium,low,winter
0.4926829268292683,0.588235294117647,0.029774074831322838,0.03662280701754386,0.21938219522458274,0.002595380223202699,0.04768306892533836,0.01539018649284809,high,low,winter
0.36341463414634156,0.5798319327731092,0.026272745859742385,0.033333333333333326,0.024815769882286936,0.0038930703348040484,0.02276597651698485,0.004526525439072968,high,low,winter
0.5853658536585367,0.6974789915966386,0.040329176037620124,0.014912280701754384,0.016184197749317567,0.03244225279003374,0.0790535090077978,0.007242440702516749,high,low,winter
0.6097560975609757,0.7394957983193278,0.06588632181557963,0.08179824561403508,0.059342058414164414,0.3179340773423306,0.5433360222281975,0.02534854245880862,high,low,winter
0.6512195121951219,0.5294117647058822,0.07406460846452669,0.0,0.002589471639890811,0.028549182455229687,0.0,0.04798116965417346,medium,low,winter
0.658536585365854,0.7899159663865546,0.002427928848906154,0.01513157894736842,0.009171045391279956,0.00081754477030885,0.0037644528098951333,0.0018106101756291872,high,low,winter
0.658536585365854,0.6218487394957983,0.05216213453281538,0.07368421052631578,0.24141428309398702,0.253854139631456,0.45236174598906514,0.11153358681875794,medium,low,winter
0.5853658536585367,0.3361344537815126,0.19622776528317318,0.1326754385964912,0.127153846983805,0.18519335582662858,0.5289952496190732,0.033496288249139965,medium,low,winter
0.658536585365854,0.5210084033613445,0.12722347168268247,0.18618421052631576,0.07660520268010315,0.3424604204515961,0.6161154432195035,0.20369364475828355,high,low,winter
0.6829268292682931,1.0,0.17769883459415253,0.09890350877192981,0.03506576179018806,0.011679211004412146,0.07129156583310926,0.035306898424769154,high,low,winter
,0.9327731092436973,0.022439173993048456,0.003947368421052632,0.0053947325831058554,0.005190760446405398,0.009142242538316752,0.00995835596596053,low,low,winter
0.4878048780487805,0.7310924369747898,0.08198732365569412,0.09780701754385963,0.20230247186646957,0.015247858811315854,0.08681545218248633,0.0715191019373529,medium,low,winter
0.5609756097560976,0.7983193277310924,0.015206501737885913,0.024561403508771926,0.01438235706656021,0.00875940825330911,0.019539302679931883,0.004526525439072968,high,low,winter
0.24390243902439024,0.7815126050420168,,0.07017543859649122,0.0053947325831058554,0.0,0.010038540826387022,,high,low,winter
0.4487804878048782,0.722689075630252,0.00692598650582703,0.015789473684210527,0.010789465166211713,0.0004282377368284454,0.009142242538316752,0.005431830526887562,high,low,winter
0.46341463414634143,0.0,0.08224289511347373,0.019078947368421053,0.23278271096101766,0.45497015312743316,0.016312628842878908,0.0,medium,low,winter
0.6097560975609757,0.5546218487394957,0.34701492537313433,0.08157894736842104,0.2589471639890811,0.17616143264988318,0.445191359684503,0.1889371718269057,medium,medium,winter
0.5853658536585367,0.3697478991596639,0.06946432222449396,0.01513157894736842,0.13879567989814742,0.045419153906047234,0.18791789907681275,0.027159152634437807,medium,medium,winter
0.46341463414634143,0.6470588235294117,0.02755060314864036,0.07149122807017544,0.10357886559563242,0.033220866856994546,0.19198709330465177,0.011768966141589718,high,medium,winter
0.4390243902439026,0.6218487394957983,0.03393988959313025,0.1182017543859649,0.12767174131178316,0.034609395276407995,0.18481670700008962,0.19011406844106465,high,medium,winter
0.4878048780487805,0.37815126050420167,0.13489061541607034,0.0807017543859649,0.9807623836086445,0.17726446924474432,0.4547817513668549,0.038928118776027525,medium,medium,winter
0.5365853658536586,0.1764705882352941,0.12382437129421386,0.08728070175438596,0.4394872846153016,0.78662081494939,0.006094828358877835,0.0,medium,medium,winter
0.7073170731707317,0.5966386554621848,0.32043549376405644,0.08179824561403508,0.12857805638574496,0.2554243446664936,0.5421349825221834,0.36212203512583746,medium,medium,winter
0.7804878048780493,0.588235294117647,0.135734001226743,0.11140350877192981,0.09890702717866276,0.15507396833636125,0.4157569239042754,0.280644577222524,high,medium,winter
0.853658536585366,0.3277310924369748,0.15546411776732774,0.005701754385964912,0.10849886171142496,0.13394757331949128,0.42681724477906247,0.6561651276480175,low,medium,winter
0.5609756097560976,0.403361344537815,0.2598139439787365,0.08618421052631578,0.1604932943473992,0.0658577731637685,0.3674464461772878,0.018106101756291872,high,medium,winter
0.5121951219512195,0.47058823529411753,0.16205786137804132,0.06776315789473683,0.1267762157029876,0.035855177783545286,0.3327059245316841,0.2715915263443781,medium,medium,winter
0.5121951219512195,0.31932773109243695,0.1664025761602944,0.062499999999999986,0.39501310920017696,0.06502725149234363,0.3276328762212064,0.1557124751041101,low,medium,winter
0.7560975609756098,0.4957983193277311,0.12154978531997547,0.04978070175438595,0.035723919165326974,0.030716324941603944,0.3600968002151116,0.027159152634437807,low,medium,winter
0.6902439024390243,0.37815126050420167,0.10210079738294828,0.05745614035087719,0.775406493100137,0.07764079937710874,0.25263063547548625,0.2263262719536484,high,medium,winter
0.7560975609756098,0.6974789915966386,0.014490901656103046,0.0324561403508772,0.0497502238814022,0.0112509732675837,0.029452361745989065,0.009053050878145936,high,medium,winter
0.9999999999999998,0.7815126050420168,0.0,0.007894736842105262,0.0053947325831058554,0.027822475992732933,0.016509814466254366,,high,medium,winter
0.6341463414634145,0.6638655462184874,0.11513494172970763,0.15679824561403508,0.3673273415836777,0.18556968595899298,0.5128618804338083,0.08944414267608186,medium,medium,winter
0.4390243902439026,0.7731092436974789,0.02964628910243304,0.04627192982456141,0.1790080165726185,0.04660005190760445,0.21708344537061933,0.0503349628824914,high,medium,winter
0.853658536585366,0.8487394957983192,0.07889490901656103,0.1107456140350877,0.26041453125168584,0.07007526602647288,0.5074840907053868,0.7990222705051604,medium,medium,winter
0.7073170731707317,0.722689075630252,0.0273972602739726,0.028289473684210528,0.24923664533949053,0.043654295354269394,0.12906695348211886,0.10048886474741989,high,medium,winter
0.5609756097560976,0.6974789915966386,0.49716315681864653,0.14166666666666666,0.01942103729918108,0.22417596677913312,0.02581339069642377,0.0,medium,medium,winter
0.6902439024390243,0.7058823529411764,0.09553261091801268,0.017105263157894735,0.12839463547791935,0.040877238515442504,0.20453526933763555,0.10592069527430745,low,medium,winter
0.5609756097560976,0.815126050420168,0.12696790022490287,0.21315789473684207,0.5394732583105856,0.08629639242148975,0.2560724209016761,0.04933912728589535,medium,medium,winter
0.5853658536585367,0.25210084033613445,0.20154365160498874,0.19583333333333333,0.9872360627083715,0.08954061770049312,0.3573182755220937,0.17562918703603114,low,medium,winter
0.6390243902439028,0.5546218487394957,0.1048609691269679,0.030043859649122803,0.18072354153404616,0.05926550739683363,0.21946759881688624,0.27521274669563645,high,medium,winter
0.7000000000000004,0.6302521008403361,0.117435084849724,0.044956140350877194,0.0859596689792087,0.060991435245263424,0.2066863852290042,0.06608727141046533,high,medium,winter
0.658536585365854,0.8403361344537814,0.06588632181557963,0.039912280701754385,0.06203942470571734,0.03860628082014014,0.13342296316214033,0.3145935180155713,low,high,winter
0.41463414634146334,0.7058823529411764,0.040329176037620124,0.10460526315789473,0.10430175976176861,0.017739423825590447,0.15075737205341938,0.018106101756291872,high,high,winter
0.7219512195121955,0.6050420168067225,0.11181251277857289,0.08771929824561402,0.6883678776043072,0.2866597456527381,0.44056646051806037,0.13307984790874525,low,high,winter
0.6439024390243906,0.38655462184873945,0.24317624207728483,0.0769736842105263,0.24966822394613902,0.35195951206851805,0.03527830061844582,0.02263262719536484,medium,high,winter
0.6365853658536589,0.6554621848739496,0.2673277448374565,0.08464912280701754,0.128783056223903,0.10539839086426162,0.29936362821547013,0.0507876154263987,medium,high,winter
0.8439024390243903,0.4075630252100839,0.4778163974647312,0.07236842105263157,0.0537099575974019,0.20525564495198542,0.3950524334498521,0.18830345826543549,medium,high,winter
0.7073170731707317,0.7563025210084033,0.006465957881823758,0.015570175438596491,0.0059342058414164406,0.0038930703348040484,0.012100026888948644,0.036212203512583745,medium,high,winter
0.5853658536585367,0.7899159663865546,0.022592516867716215,0.017105263157894735,0.03776312808174099,0.026057617440955094,0.09893340503719639,,high,high,winter
0.7560975609756098,0.7815126050420168,0.09939173993048456,0.1355263157894737,0.16920039273653203,0.13460939527640797,0.40774401720892717,0.41716458446496474,low,high,winter
0.7560975609756098,0.857142857142857,0.05683909221018198,0.08157894736842104,0.08974677125254901,0.052296911497534376,0.1514744106838756,0.1583378598587724,low,high,winter
0.6829268292682931,0.7563025210084033,0.030566346350439585,0.03223684210526316,0.065233106394916,0.024305735790293274,0.08884108631352515,0.07387289516567085,medium,high,winter
0.5853658536585367,0.5126050420168067,,,,,,,medium,high,winter
0.6707317073170731,0.5462184873949579,0.1470302596606011,0.02719298245614035,0.39381547856672744,0.5550869452374773,1.0,0.011768966141589718,medium,low,spring
0.602439024390244,0.27731092436974786,0.1971478225311797,0.04934210526315788,0.10053623641876074,0.07809499091616921,0.24701980819216632,0.01267427122940431,medium,low,spring
0.5121951219512195,0.7310924369747898,0.019883459415252505,0.0324561403508772,0.017878143780412806,0.015247858811315854,0.03558304203638971,0.007242440702516749,high,low,spring
0.4902439024390246,0.6974789915966386,0.017327744837456555,0.03048245614035087,0.02840866178263543,0.02465611212042564,0.10205252307968092,0.0036212203512583745,high,low,spring
0.5341463414634147,0.14285714285714285,0.1630034757718258,0.060745614035087714,0.6037784707012074,1.0,0.006453347674105943,0.0,medium,low,spring
0.3902439024390245,0.6470588235294117,0.0014823144551216524,0.01293859649122807,0.081999935263209,0.0189462756293797,0.03065340145200323,0.004526525439072968,high,low,spring
0.5463414634146342,0.6638655462184874,0.027499488857084444,0.032017543859649125,0.008092098874658782,0.002595380223202699,0.01900152370708972,0.013579576317218903,high,low,spring
0.3902439024390245,0.8235294117647058,0.022439173993048456,0.003947368421052632,0.12407884941143468,0.014274591227614843,0.03244599802814377,0.004526525439072968,high,low,spring
0.5853658536585367,,0.0031435289306890207,0.016666666666666666,0.0053947325831058554,0.0019465351674020242,0.0037644528098951333,0.002715915263443781,high,low,spring
0.6097560975609757,0.7563025210084033,0.05640462073195666,0.0881578947368421,0.18727274688993667,0.2354269400467168,0.45600071703863043,0.0811153358681876,medium,low,spring
0.658536585365854,0.6134453781512605,0.13780413003475772,0.17061403508771927,0.05009548676672097,0.35796781728523225,0.5843147799587703,0.10718812239724788,high,low,spring
0.658536585365854,0.9243697478991595,0.2217849110611327,0.10570175438596491,0.018881564040870494,0.03373994290163509,0.07636461414358699,0.029875067897881587,high,low,spring
0.4878048780487805,0.6806722689075629,0.03777346145982417,0.06513157894736842,0.03776312808174099,0.03373994290163509,0.2152908487944788,0.02534854245880862,medium,low,spring
0.5609756097560976,0.6302521008403361,0.012906358617869556,0.018859649122807017,0.030901028236030338,0.010381520892810796,0.01957515461145469,0.007242440702516749,high,low,spring
0.0,0.865546218487395,,0.04758771929824561,0.0,0.0,0.0001792596576140539,,medium,low,spring
0.24390243902439024,0.6722689075630252,,0.027850877192982456,0.016184197749317567,0.0,0.009142242538316752,,high,low,spring
0.2195121951219512,0.7478991596638656,,0.12982456140350876,0.0053947325831058554,0.0012976901116013495,0.02348301514744107,,medium,low,spring
0.480487804878049,0.7815126050420168,0.01114291555919035,0.025219298245614034,0.02427629662397635,0.0012976901116013495,0.010486689970422156,0.009053050878145936,high,low,spring
0.37560975609756087,0.6974789915966386,0.007820486608055613,0.019078947368421053,0.010789465166211713,0.00032442252790033737,0.017657076274984314,0.02263262719536484,high,low,spring
0.46341463414634143,0.02521008403361344,0.07554692291964833,0.021929824561403508,0.22103298339501312,0.40565792888658186,0.0001792596576140539,0.017200796668477278,medium,low,spring
0.6341463414634145,0.4453781512605042,0.33009609486812513,0.07171052631578946,0.2872695100503868,0.1284713210485336,0.4169579636102895,0.11768966141589716,medium,medium,spring
0.853658536585366,0.6638655462184874,0.09080453894909017,0.11206140350877192,0.029671029207082207,0.10965481443031404,0.3846912252397598,0.16630454463154085,high,medium,spring
0.5853658536585367,0.15126050420168063,0.06782866489470456,0.01337719298245614,0.17263144265938737,0.04720996626005709,0.1980460697320068,0.027159152634437807,medium,medium,spring
0.4390243902439026,0.6974789915966386,0.02755060314864036,0.06995614035087719,0.2697366291552928,0.04898780171295094,0.0999731110513579,0.018106101756291872,high,medium,spring
0.7560975609756098,0.6638655462184874,0.4434931506849315,0.07171052631578946,0.10384860222478771,0.34615883726965996,0.7006363717845299,0.031685678073510776,medium,medium,spring
0.5365853658536586,0.7563025210084033,0.1783377632386015,0.05241228070175438,0.1006980783962539,0.18643913833376585,0.43578022765976515,0.08147745790331343,high,medium,spring
0.8048780487804879,0.25210084033613445,0.1470302596606011,0.004824561403508772,0.16184197749317566,0.12500648845055798,0.42084789818051443,0.8946224877783814,low,medium,spring
0.5365853658536586,0.4201680672268907,0.2092874667757105,0.05592105263157894,0.22718297853975378,0.015429535426940044,0.2746795733620149,0.04707586456635887,medium,medium,spring
0.6341463414634145,0.8235294117647058,0.017966673481905542,0.04013157894736842,0.021578930332423422,0.0071372956138074225,0.044994174061127545,0.002715915263443781,high,medium,spring
0.5365853658536586,0.37815126050420167,0.1359895726845226,0.007236842105263158,0.12253595589266639,0.04783285751362574,0.18225329389620865,0.010863661053775123,medium,medium,spring
0.6829268292682931,0.31932773109243695,0.1902729503169086,0.0844298245614035,0.13667015526040374,0.3381780430833117,0.7744196468584745,0.22560202788339676,low,medium,spring
0.6097560975609757,0.47058823529411753,0.10841341239010428,0.11030701754385965,0.05541469309366335,0.21506618219569162,0.4693555615308775,0.1557124751041101,medium,medium,spring
0.658536585365854,0.6890756302521007,0.026426088734410144,0.041008771929824564,0.06534100104657813,0.07858811315857774,0.22644079949807294,0.04734745609270325,high,medium,spring
0.8292682926829269,0.45378151260504196,0.0718411367818442,0.06359649122807018,0.07732809684623934,0.13149493900856474,0.4955274715425293,1.0,medium,medium,spring
0.658536585365854,0.5210084033613445,0.025199345737068085,0.02543859649122807,0.10609281097935976,0.061860887620036324,0.1461683248184996,0.018106101756291872,high,medium,spring
0.5609756097560976,0.5714285714285714,1.0,0.13157894736842105,0.40460494373293915,0.2232026991954321,0.5666397777180245,0.04979177982980265,medium,medium,spring
0.5853658536585367,0.6470588235294117,0.09911061132692701,0.10548245614035087,0.12407884941143468,0.24137036075785098,0.3802097337994084,0.018106101756291872,medium,medium,spring
0.5365853658536586,0.6722689075630252,0.020650173788591294,0.035526315789473684,0.03128944898201396,0.02050350376330132,0.06148606256162052,0.009053050878145936,high,medium,spring
0.4878048780487805,0.403361344537815,0.20729400940502965,0.21206140350877192,0.20680167884077985,0.09905268621853101,0.2633862149323295,0.027159152634437807,low,medium,spring
0.6829268292682931,0.2857142857142857,0.11955632794929462,0.01074561403508772,0.09368492603821628,0.14015053205294573,0.3365958591019091,0.28969762810066996,high,medium,spring
0.5609756097560976,0.37815126050420167,0.3261347372725414,0.05767543859649123,0.18522274850835643,0.03438878795743576,0.1352155597382809,0.019011406844106467,medium,medium,spring
0.5365853658536586,0.14285714285714285,0.23967491310570435,0.10657894736842105,0.18414380199173525,0.4671684401764858,0.04960114726180873,0.2245156617780192,low,high,spring
0.7317073170731707,0.1764705882352941,0.12722347168268247,0.007236842105263158,0.13918410064413106,0.06890734492603166,0.22389531235995339,0.24262176353431109,low,high,spring
0.8292682926829269,0.361344537815126,,0.01864035087719298,0.14781567277710045,0.13106670127173628,0.3318096262436139,0.616060112257831,low,high,spring
0.9512195121951221,0.3529411764705882,0.11188918421590677,0.0010964912280701754,0.1528543530097213,0.19508175447703088,0.45101729855695977,0.8480898062647113,low,high,spring
0.853658536585366,0.23529411764705876,0.21120425270905746,0.017763157894736842,0.14271225575348231,0.13153386971191278,0.41588240566460516,0.4922143762447945,low,high,spring
0.7073170731707317,0.4873949579831932,0.18201799223062767,0.05394736842105262,0.06653863168002762,0.08226057617440954,0.24537061934211704,0.08491761723700889,medium,high,spring
0.7317073170731707,0.7647058823529411,0.5319464322224494,0.09671052631578947,0.20813957252139012,0.1120295873345445,0.34632965851035225,0.25004526525439075,medium,high,spring
0.6097560975609757,0.7731092436974789,0.008382743815170722,0.021052631578947368,0.008092098874658782,0.015247858811315854,0.018105225419019447,0.005431830526887562,high,high,spring
0.7317073170731707,0.722689075630252,0.004830300552034348,0.01337719298245614,0.006592363216555355,0.0028808720477549957,0.010934839114457291,0.011768966141589718,medium,high,spring
0.7073170731707317,0.5126050420168067,0.03209977509711716,0.039912280701754385,0.013788936482418569,0.06474175966779133,0.22604642825132204,0.22234292956726417,medium,high,spring
0.6341463414634145,0.5630252100840335,0.018171130648129218,0.020833333333333332,0.03536786681484199,0.02350116792110044,0.21509366317110334,0.04626108998732573,medium,high,spring
0.658536585365854,0.7647058823529411,0.036035575546922924,0.06907894736842105,0.1298296343450255,0.04454970153127433,0.13444474321054048,0.04227774760094152,medium,high,spring
0.6219512195121952,0.7394957983193278,0.18664383561643835,0.03267543859649123,0.11328938424522296,0.07818582922398132,0.1987093304651788,0.028969762810066996,high,low,summer
0.45121951219512213,0.857142857142857,0.02164690247393171,0.0337719298245614,0.014490251718222328,0.01254866337918505,0.03244599802814377,0.005431830526887562,high,low,summer
0.5170731707317073,0.865546218487395,0.015538744632999386,0.03114035087719298,0.0032368395498635133,0.01946535167402024,0.025275611723581608,0.004526525439072968,high,low,summer
0.42682926829268286,0.7478991596638656,0.017327744837456555,0.03662280701754386,0.04747364673133153,0.05255644951985465,0.10863135251411671,0.007242440702516749,high,low,summer
0.5292682926829269,0.7731092436974789,0.03148640359844613,0.08618421052631578,0.05772363863923266,0.010381520892810796,0.07751187595231694,0.027159152634437807,high,low,summer
0.5365853658536586,0.8235294117647058,0.050756491515027605,0.06513157894736842,0.04801311998964211,0.06747988580327018,0.23276866541184907,0.05250769509324643,high,low,summer
0.7463414634146341,0.5798319327731092,0.07743815170721734,0.07434210526315789,0.0581336383155487,0.10830521671424863,0.004840010755579457,0.16567083107007063,medium,low,summer
0.6219512195121952,0.47058823529411753,0.13793191576364752,0.08289473684210526,0.693298663185266,0.07582403322086685,0.312180693734875,0.11950027159152635,medium,low,summer
0.5853658536585367,0.5378151260504201,0.06902985074626866,0.03508771929824561,0.02517182223277192,0.008175447703088503,0.03943712467509187,0.040738728951656714,medium,low,summer
0.24390243902439024,0.7815126050420168,,0.056798245614035084,0.0053947325831058554,0.0012976901116013495,0.018105225419019447,,high,low,summer
0.19512195121951237,,,,,,0.02348301514744107,,medium,low,summer
0.3878048780487806,0.857142857142857,0.010503986914741362,0.03114035087719298,0.16723671007628152,0.0019465351674020242,0.0112933584296854,0.002715915263443781,high,low,summer
0.3414634146341464,0.8907563025210083,0.00746268656716418,0.02543859649122807,0.012084200986157118,0.0010381520892810796,0.002868154521824863,0.004526525439072968,high,low,summer
0.5365853658536586,0.47058823529411753,0.08260069515436516,0.03662280701754386,0.15766645447385172,0.36084868933298725,0.021869678228914585,0.23085279739272138,medium,low,summer
0.5682926829268293,0.7310924369747898,0.08643426702105908,0.19802631578947366,0.1122104377286018,0.07007526602647288,0.10346867437483194,0.10501539018649286,medium,medium,summer
0.4390243902439026,0.8126050420168066,0.030489674913105707,0.13464912280701755,0.09127887530615107,0.04022839345964183,0.12374294165098147,0.0280644577222524,high,medium,summer
0.4390243902439026,0.7789915966386554,0.09208239623798814,0.0807017543859649,0.45768911235070076,0.07344926031663639,0.3013354844492247,0.028969762810066996,medium,medium,summer
0.4878048780487805,0.6890756302521007,0.13514618687384994,0.15592105263157893,0.29905160601189,0.8094082533091098,0.010576319799229184,0.0,medium,medium,summer
0.6097560975609757,0.7731092436974789,0.2407227560826007,0.10197368421052631,0.15968408445993332,0.24753438878795742,0.47387290490275163,0.06608727141046533,medium,medium,summer
0.5609756097560976,0.865546218487395,0.16175117562870578,0.10723684210526316,0.1424209401939946,0.20568388268881388,0.38917271668011116,0.05884483070794858,high,medium,summer
0.5365853658536586,0.5630252100840335,0.21917808219178084,0.13486842105263158,0.4495646450805434,0.039358941084868926,0.3778255803531415,0.198261814231396,high,medium,summer
0.46341463414634143,0.6134453781512605,0.14851257411572275,0.1894736842105263,0.8132559369032077,0.13431092655073967,0.5229541991574796,0.027159152634437807,low,medium,summer
0.5121951219512195,0.8067226890756302,0.12014414230218769,0.19100877192982454,0.25247348488935406,0.06877757591487153,0.49160168504078156,0.594785442694188,low,medium,summer
